filename,extreme_min0,extreme_min1,extreme_min2,extreme_min3,extreme_min4,extreme_min5,extreme_min6,extreme_min7,extreme_min8,extreme_min9,extreme_min10,extreme_min11,extreme_min12,extreme_min13,extreme_min14,extreme_min15,extreme_min16,extreme_min17,extreme_min18,extreme_min19,extreme_max0,extreme_max1,extreme_max2,extreme_max3,extreme_max4,extreme_max5,extreme_max6,extreme_max7,extreme_max8,extreme_max9,extreme_max10,extreme_max11,extreme_max12,extreme_max13,extreme_max14,extreme_max15,extreme_max16,extreme_max17,extreme_max18,extreme_max19,label
/training-b/b0142.wav/1,1371,45541,106785,86038,26165,98765,10397,14476,53310,81388,30142,73693,20461,68809,102980,94442,39653,63936,,,72687,44314,48572,53039,79631,83815,22870,6126,34378,27348,19386,93068,62796,14168,104241,1781,,,,,1
/training-b/b0143.wav/1,110140,23783,59988,51784,81031,98596,32550,2359,16243,36733,8931,44982,90081,63923,86414,72763,68883,,,,105135,17859,5552,42905,37765,13328,72146,85407,65743,32072,89103,60325,97021,109813,1532,80699,23042,51513,,,1
/training-b/b0144.wav/1,38127,77967,25674,18625,97796,57746,44714,84982,9230,645,64779,33935,92815,104830,52343,71048,110071,,,,31729,94013,53422,1204,82901,25485,11740,104592,64598,77566,57964,46366,98323,18862,37679,,,,,,1
/training-b/b0145.wav/1,418,56927,49088,84661,76600,19796,32835,106432,66711,37651,45224,89816,101126,12854,96528,,,,,,85658,92292,25863,107207,31635,17329,63784,51004,103089,44424,98589,75490,1320,36737,55848,,,,,,1
/training-b/b0146.wav/1,52619,72051,27332,86894,104802,21509,12862,40840,79389,34340,59434,99426,67085,92930,47496,2346,,,,,109389,2097,45769,33004,82554,100619,21129,59253,63244,13605,91608,40483,71620,52090,,,,,,,1
/training-b/b0147.wav/1,17202,26428,98921,55540,107008,39602,32955,77386,62294,81621,50993,92942,1909,,,,,,,,0,106385,68591,91928,44877,32241,36841,84706,56626,76939,61254,26007,21668,98584,,,,,,,1
/training-b/b0149.wav/1,17025,69618,37593,105366,33786,85589,94059,52416,24504,61926,867,76092,7345,46129,81326,,,,,,10814,98814,64447,51866,58601,106318,16693,78232,93760,69182,376,88401,35840,23380,,,,,,,1
/training-b/b0150.wav/1,54102,87591,61651,99984,37965,25574,110234,74505,34100,43104,17408,9440,105056,13248,1802,65577,81750,50698,,,44093,48619,94298,79236,60110,30505,1135,56341,34622,7761,107033,14058,18335,69323,25965,73289,89631,97721,39386,,1
/training-b/b0151.wav/1,72073,38279,49287,26186,10826,3065,77051,16526,54465,30779,34679,94601,108381,90512,65362,83390,103694,6842,,,0,102175,109356,80078,87244,45382,95957,59546,3707,63313,11195,33539,15550,50462,25900,38449,72499,,,,1
/training-b/b0152.wav/1,14718,38063,86286,93320,57142,61762,23602,3330,45947,105536,27643,67833,98721,109173,81034,33703,49663,8584,,,110249,50728,59750,75026,97644,31220,92902,63239,1027,13539,68518,44284,39510,20411,85772,,,,,,1
/training-b/b0153.wav/1,61655,27663,78450,10430,44703,95746,109547,21444,16936,34777,103035,68527,48684,85416,1780,5433,,,,,37221,104770,17547,110249,51644,85861,68972,27235,591,44280,61263,78083,95314,10017,,,,,,,1
/training-b/b0154.wav/1,15756,103270,63825,72869,27816,34529,43951,88420,47777,110234,92389,9385,78240,82529,56893,1654,53375,,,,86922,35025,28797,64981,52154,106699,24043,7588,60995,11641,110249,81345,16234,102466,0,92937,77439,44791,,,1
/training-b/b0156.wav/1,99806,10588,81997,46133,28475,64134,53945,311,37827,107281,59505,74870,95280,91035,23769,,,,,,0,75956,52073,56578,21918,17844,13897,109639,71371,35871,3854,89274,27984,45789,81492,63580,99330,10105,,,1
/training-b/b0157.wav/1,89498,72700,6981,1250,96215,51384,15704,61588,79497,40512,23520,35430,56731,46927,106627,101146,68888,30469,11909,,32512,100017,28139,83336,71928,104894,76832,88570,65828,22719,58126,6286,42079,92131,51802,16087,,,,,1
/training-b/b0158.wav/1,108551,1677,72931,95936,60383,29609,24338,45065,86877,64504,79988,16527,34542,49239,8128,,,,,,39026,54779,86523,59532,11342,23820,17469,33832,102418,74520,107051,7276,49640,79641,3260,95513,64993,,,,1
/training-b/b0160.wav/1,77213,95911,107584,11052,69756,88410,18610,31115,58388,38698,52620,65681,26461,44095,969,,,,,,81481,3593,62500,11670,19131,39240,0,45122,108153,58799,77362,93959,88020,70235,31774,50541,99131,,,,1
/training-b/b0161.wav/1,20420,97177,101390,75884,41623,84614,34626,56103,80793,13191,62263,66983,30794,105706,70849,88571,2523,9561,,,4897,41337,8531,28243,22977,109602,68621,65195,56585,50827,35267,75393,96859,103159,82741,13596,,,,,1
/training-b/b0162.wav/1,31515,53268,98655,8650,25269,37024,19619,109518,90987,79504,62295,73961,2507,44987,103996,86362,,,,,61448,101663,15724,66590,40532,97704,49254,57864,106864,83045,89131,52835,11073,31072,75105,4196,21831,,,,1
/training-b/b0163.wav/1,44407,80733,92636,20243,96699,36971,57070,48954,69631,72952,8231,60924,33470,84659,24198,103002,108891,1773,,,109482,103543,27478,52855,68624,61533,7777,32085,2449,84466,14346,56464,72723,48711,96469,19841,80376,92260,44153,36567,1
/training-b/b0165.wav/1,17708,76255,6941,33751,57365,44516,104240,61195,26504,92708,86040,70165,99262,40667,107743,,,,,,16886,46580,79307,64220,6027,41924,34235,1629,10377,94344,72849,105079,58547,22197,85219,99964,,,,,1
/training-b/b0166.wav/1,45865,92717,66006,25678,101919,107505,5289,40387,85270,18346,53652,77984,31773,72125,36651,11877,,,,,99147,77031,29905,71160,10160,49718,54734,4324,44591,23327,85996,92769,65090,106599,,,,,,,1
/training-b/b0167.wav/1,10301,4844,25859,88169,43748,21611,31178,18185,57904,51951,73123,37494,103151,67923,,,,,,,48378,96754,32724,63544,23369,110249,29211,0,15817,6058,72794,87844,57600,102863,12287,42467,,,,,1
/training-b/b0168.wav/1,26965,96961,44185,61626,79150,9539,103937,57580,50956,40261,89707,74353,20079,16662,3181,110234,,,,,93048,23237,68610,47812,100329,0,108148,16485,86164,26636,51283,61221,78731,31779,43838,96514,9116,,,,1
/training-b/b0169.wav/1,10359,66389,35924,4232,85837,14515,28398,54026,105524,92588,47946,42893,79817,71414,97878,,,,,,40668,60361,22113,34836,81202,46835,53756,93163,73682,2511,66026,16594,107037,27905,77162,87369,9152,,,,1
/training-b/b0170.wav/1,81101,75859,89948,64674,37716,55181,47584,12710,22985,98809,94467,105869,30179,6859,19114,1769,,,,,0,25962,22405,110094,11030,56462,4712,73934,101012,62801,96512,46728,15313,66982,84599,88691,32468,39251,80023,,1
/training-b/b0172.wav/1,11475,63139,52873,88945,38430,71762,30020,5272,82205,97628,78400,26104,1581,109458,48281,105782,42180,102114,19268,,103923,2396,17695,76220,9146,21727,108550,88483,28601,13384,81334,54009,41206,67223,94719,36762,,,,,1
/training-b/b0173.wav/1,82162,9124,28217,63669,19937,44164,90272,48467,57156,35538,98409,69195,24551,5728,52426,107507,102772,40351,,,647,101662,38510,76550,54794,34829,108243,70882,6689,15641,47496,64463,92528,22006,81693,27754,11070,,,,1
/training-b/b0174.wav/1,63312,11789,29053,46203,75968,80760,98290,18867,1544,52882,37116,70117,107035,4891,89269,102346,,,,,53534,5997,66446,16036,87710,69936,22833,1830,93668,106116,80342,75912,97874,11383,62909,28631,45802,,,,1
/training-b/b0175.wav/1,36685,20594,52729,10543,68780,5575,75472,62582,96886,105935,87868,82437,27302,16422,,,,,,,30,96343,91198,63375,27063,57542,43181,70163,100733,86500,20101,53200,36280,11545,75614,,,,,,1
/training-b/b0177.wav/1,95424,28317,21475,84085,77372,40076,10676,46927,3895,59161,65964,108300,34177,99776,87590,53714,,,,,51807,69666,16993,106950,32748,94977,110249,0,6617,62191,10482,58612,65761,28104,83865,39560,102197,46729,21084,76870,1
/training-b/b0178.wav/1,98523,89933,15749,76292,6676,19489,36441,30142,69704,24571,55742,11667,109630,84434,106114,48336,65173,44835,,,63764,107112,73459,49447,83188,77274,68748,56621,93933,23201,12607,99884,18189,89213,42265,34602,5305,26887,,,1
/training-b/b0179.wav/1,47302,43439,1658,61778,85745,98615,91550,22622,72842,13110,30159,104922,53856,81575,34109,66605,108790,7518,,,14437,8269,74059,55964,79057,34964,109592,19542,61085,1149,85256,44990,93698,99146,,,,,,,1
/training-b/b0180.wav/1,61746,41416,4748,10397,67119,79433,98521,46925,21080,74249,105045,87584,27532,56441,16121,91758,,,,,71701,29,9002,110234,98154,28119,3514,64257,105186,13143,46660,78998,40005,60256,86295,20671,,,,,1
/training-b/b0181.wav/1,102208,14840,32541,2649,48250,38381,85913,108440,69726,77625,57016,90923,26173,73815,,,,,,,90702,8773,25006,42642,74092,3819,38717,69312,21222,107564,85027,16609,35163,51261,101870,,,,,,1
/training-b/b0182.wav/1,84459,42192,54558,12956,23610,74906,63189,8965,48378,33616,4869,92193,102841,16918,70633,80111,,,,,102078,92916,15004,57294,23970,40099,72861,86184,51776,45857,76277,108300,10168,31008,6112,67674,,,,,1
/training-b/b0183.wav/1,25731,46040,86718,6148,15537,77415,70581,99450,50223,1038,106883,9898,66178,20841,82565,57400,37564,30189,,,31171,96298,73459,19827,42314,87634,220,69581,34773,65212,107238,12343,56064,6972,46949,27000,,,,,1
/training-b/b0184.wav/1,71910,60642,15239,25687,1118,91979,86782,31012,37003,80332,8424,100690,50581,107038,45402,41691,,,,,14924,43837,40062,23552,105350,85776,109595,52295,2072,32221,96772,90964,62149,35645,7575,70591,76629,,,,1
/training-b/b0185.wav/1,88633,1583,64349,45132,52501,74717,100212,57236,48803,30939,23703,16664,80631,96516,9376,104535,35979,,,,97435,30086,13586,102123,37943,108363,60707,79236,23216,88200,93483,50015,4739,44626,54187,1112,67309,,,,1
/training-b/b0186.wav/1,72519,93156,53461,77069,110234,57976,13151,62880,25278,33409,47219,18303,1392,7906,,,,,,,44453,23129,84140,19733,48116,105513,58976,873,64248,33050,79652,14684,39951,73688,92201,54499,109713,98819,,,1
/training-b/b0187.wav/1,12573,60155,107936,34492,4464,84398,39687,55509,67923,74588,29134,46925,93539,104327,20202,98039,,,,,49179,27865,84087,102444,79306,20535,6342,52854,92637,42390,70150,59842,34905,12231,108469,,,,,,1
/training-b/b0188.wav/1,95039,55317,110234,60313,99317,89153,34734,78804,8284,103137,15175,28514,72599,39951,22205,46281,66483,,,,7374,37913,68964,64879,15,47975,22540,27406,43330,18318,57354,33395,14551,91106,84883,103999,96080,108998,76093,,1
/training-b/b0189.wav/1,30088,94652,8037,50315,72511,54977,45215,77948,34291,2569,89504,58988,108041,16454,12646,20400,25715,100960,,,105167,1661,63090,19339,109374,78752,100773,35721,57070,14186,72224,94356,50630,29664,7737,,,,,,1
/training-b/b0191.wav/1,25756,7022,43736,97308,80119,61322,51536,75430,65051,103944,68856,57735,33756,20026,12774,110234,84434,92333,,,109364,72973,85670,100379,14208,53728,21244,105345,33312,49929,66788,97026,61036,78952,6694,43215,25337,,,,1
/training-b/b0192.wav/1,22032,8597,90832,35476,104855,62966,76866,49170,13871,99130,1197,27301,40781,110234,82155,68265,85639,55268,,,15414,82601,55749,70284,110249,0,9125,21742,98959,62657,48864,76565,35148,91335,104566,,,,,,1
/training-b/b0193.wav/1,3263,21032,74489,92446,38768,56578,110189,82180,66546,25735,46417,63115,10650,86959,102456,,,,,,85243,97309,104259,44101,64762,79905,12784,60264,28395,32669,47688,109895,56048,91941,38256,2806,20525,73956,,,1
/training-b/b0194.wav/1,15271,20783,29673,33839,47537,53736,6990,69486,39622,84523,105031,81026,91360,62595,686,57658,100212,,,,73374,45806,98412,110249,67422,55649,77436,91036,83482,105157,39346,33963,9585,29322,61549,24287,2284,19690,15327,,1
/training-b/b0195.wav/1,28661,7967,79414,53350,100452,60395,108343,85865,3624,69184,38180,12617,44219,93780,72880,23520,,,,,22613,1053,15273,87067,60070,36555,65421,29564,42675,107171,7460,100008,52691,76858,,,,,,,1
/training-b/b0196.wav/1,57780,72857,95310,28651,51488,32202,15984,7521,38290,45819,90552,67070,20675,61984,109813,77573,24603,84349,106028,,880,108444,64063,85207,104595,100710,68620,16976,91508,43164,46655,50772,95477,37429,79842,73504,57540,7728,28838,,1
/training-b/b0198.wav/1,32711,68173,15118,50503,80079,5370,102747,9875,20741,94680,44723,40009,63830,72508,59858,86610,76452,108519,,,61466,109794,91088,98311,71421,2713,41573,18391,67652,75155,85562,22208,8517,50906,102473,33072,57557,14780,79526,,1
/training-b/b0199.wav/1,46253,62754,28212,95879,79483,9965,67285,86971,102434,58920,54600,16656,42816,34833,22134,3186,72902,92111,,,1288,52450,36835,68170,4996,57894,75048,105162,96399,85827,9593,79881,46705,15534,28615,63134,,,,,1
/training-b/b0200.wav/1,69495,9606,40107,98863,18764,54606,2112,85119,45335,14661,107390,80044,65430,25254,28942,,,,,,86629,58548,32478,19946,106438,96900,50247,75786,980,102241,39541,9052,70469,,,,,,,,1
/training-b/b0201.wav/1,55629,40846,31726,103192,7929,24424,89621,108034,1588,95388,65226,18061,74671,84399,49800,70294,,,,,15569,2291,77261,81854,19555,98828,61331,57784,90828,73874,105083,45888,24109,66196,32623,38414,9312,,,,1
/training-b/b0202.wav/1,70425,100141,41585,11744,16494,3199,21577,91995,60540,54949,84384,34511,78899,65954,108807,28507,,,,,2035,26175,18267,35536,59079,78349,84953,106325,48288,99600,11160,40542,69822,,,,,,,,1
/training-b/b0203.wav/1,104105,97628,51245,108551,63484,22452,8358,76259,30039,41367,26022,70789,12271,83932,93710,88151,58750,,,,33561,20706,37649,7284,100675,68679,73202,42534,13527,29476,91021,83419,1760,96382,62954,52220,106345,110185,,,1
/training-b/b0204.wav/1,13105,61899,78059,45667,29326,92248,54837,88361,35318,19725,73305,68482,110234,104907,23449,5268,40370,,,,18618,6410,25544,90099,72481,52884,99464,106136,32671,94589,36555,61597,67997,109896,588,29023,56255,78647,12639,45259,1
/training-b/b0205.wav/1,90970,44763,24968,31696,107702,28334,76504,63643,84385,10306,2535,103049,38619,50531,58725,97446,,,,,15572,96118,99828,380,87194,10774,39079,64088,45222,56726,82989,68228,108144,104516,77604,29648,24418,49362,,,1
/training-b/b0206.wav/1,39703,12179,20555,28248,57150,45424,105403,79476,71077,91050,51547,95901,63327,101650,6533,2112,,,,,3033,95683,49624,28851,44608,58228,10791,33416,24908,65465,81103,14430,39006,62001,100121,108201,71586,21089,104095,88565,1
/training-b/b0207.wav/1,42151,94110,89512,26934,7000,32828,82566,72771,17796,98112,58114,37974,52386,61786,11690,77657,102493,108784,68404,,0,85686,81147,44016,53765,38800,14404,100116,74021,69351,59666,9833,95140,32032,106989,25702,,,,,1
/training-b/b0209.wav/1,62440,85941,25550,49570,76167,45810,81479,17686,1256,69598,10050,97047,30262,106306,102292,37566,6478,110234,,,107875,25156,60494,76630,1854,55301,30924,70985,41003,15223,35640,99992,87541,47771,19310,83723,,,,,1
/training-b/b0210.wav/1,2362,6157,29138,71166,44040,84810,20271,88931,15738,50146,56036,98328,60715,75478,108026,65249,103084,33401,80996,,9130,79354,97258,70312,102255,109290,48191,31396,58429,41246,73975,87099,21920,17507,64861,3783,,,,,1
/training-b/b0211.wav/1,24436,31846,61677,43071,6515,85385,79569,93216,89098,37706,70787,13952,102625,56109,66444,51720,110234,,,,109232,17601,48723,103802,67251,90127,36204,11384,652,30340,41790,99267,60343,23370,78350,5453,,,,,1
/training-b/b0212.wav/1,7902,1606,62393,75963,15026,70634,26148,80357,44468,105692,98820,33815,85161,51046,109695,56067,,,,,18076,87107,39908,32724,44690,58286,92500,76230,21751,101865,80801,110249,25254,105997,97920,62704,51396,69374,100,7727,1
/training-b/b0213.wav/1,54530,97782,82234,41982,66231,14703,87010,20580,103698,32000,74315,69914,60822,6013,208,9649,47169,,,,8160,29827,89953,77261,105076,109027,81203,15529,67142,57916,25701,100441,70619,2027,48099,85175,35672,41631,,,1
/training-b/b0214.wav/1,68244,29312,5113,51319,95733,23914,83196,73583,40169,11824,58036,18938,105405,88277,63684,45733,545,,,,85632,89361,48122,25328,14352,35832,61629,17737,110249,1545,41432,81320,70660,74035,55239,66017,104184,29769,96238,51791,1
/training-b/b0215.wav/1,9902,4536,72265,92759,53334,26037,60084,79288,29560,97163,36483,41288,65866,22317,18794,105662,110234,88678,,,7747,85894,64388,28493,46470,72669,59894,22629,110249,52985,3392,41042,0,90240,98296,13805,80530,35030,,,1
/training-b/b0216.wav/1,98525,48204,24404,75033,88988,16129,40750,496,58906,30097,107080,54142,63468,6465,83716,33917,79650,,,,90373,77547,41798,35673,62551,51922,202,106510,46050,55646,7100,31766,14071,73811,23887,97981,81645,,,,1
/training-b/b0217.wav/1,12847,51792,18140,71769,32932,91087,99632,47578,78206,42852,2643,28250,105771,61959,58320,83878,,,,,82314,109808,57878,97068,44462,21277,88111,1787,93024,101472,25172,50394,53820,37831,73572,29361,11484,,,,1
/training-b/b0218.wav/1,71609,44977,21063,106204,4432,37722,62024,11652,28230,96172,78921,88918,52439,110234,,,,,,,46738,9114,74732,62483,26039,36928,3623,20275,88143,105369,79711,70895,54465,,,,,,,,1
/training-b/b0219.wav/1,87299,47241,90679,21581,3623,34590,100638,26585,60395,76802,68022,71858,7674,14428,104719,82805,38809,,,,75509,36152,63931,110096,53461,92922,31481,59119,46423,68927,79345,88040,2746,9790,22953,98065,,,,,1
/training-b/b0220.wav/1,104337,51113,2568,20706,35621,81265,43211,12676,89999,56163,66442,61094,74822,39561,96048,109131,25965,,,,4131,52708,16842,20324,46630,32376,78240,74201,70017,37898,42779,100702,63703,7992,58549,27834,84892,12407,106140,,1
/training-b/b0222.wav/1,50653,4784,33898,67719,101832,17231,84828,89019,23806,105843,57360,40914,529,61729,81017,72152,,,,,20501,78059,42528,37542,94266,55727,74685,11507,63304,109141,6368,23902,50267,67311,84410,16812,101451,33613,110,,1
/training-b/b0223.wav/1,32518,22515,16460,56149,77794,29007,104716,51459,93801,5661,39601,66332,82523,108192,88087,98918,71929,,,,106044,17393,52658,62706,43272,84239,109710,35358,100569,76108,80812,46949,10166,91057,2693,68667,24773,,,,1
/training-b/b0225.wav/1,110045,10694,42518,76557,93484,59531,101592,35982,26428,83163,2840,97286,66265,15466,20214,52458,,,,,63104,33687,50434,38290,109289,81857,28386,44757,100521,12506,1793,94529,67005,17913,58838,75782,,,,,1
/training-b/b0226.wav/1,71535,84718,109615,35575,13519,52278,7986,101083,20266,64020,554,94839,39474,24052,48039,57801,,,,,62805,6479,1765,95583,102868,51093,77661,31874,83900,12459,19559,108421,71968,38470,88917,67772,,,,,1
/training-b/b0227.wav/1,23398,90352,79109,46551,68608,2082,37953,32222,9495,59799,104452,85287,53378,15947,97788,73905,109534,,,,62213,98206,78578,106078,12101,83392,35320,18926,53812,6833,46175,29459,23739,90806,2453,68991,,,,,1
/training-b/b0228.wav/1,59932,33077,40476,19126,99156,2843,105804,12370,23386,53733,71100,29331,83115,44738,94970,,,,,,11347,96091,83998,22106,34257,5657,101011,52439,69515,48015,27210,43629,39653,16040,76588,1163,90730,104973,61000,,1
/training-b/b0229.wav/1,97448,26647,73387,85095,68149,104765,34681,8214,64004,53593,41016,47165,18257,92860,,,,,,,93291,87302,51775,5312,27850,58390,80977,109667,738,20989,65983,103578,74006,46239,33590,13856,,,,,1
/training-b/b0230.wav/1,90950,43394,21720,66351,95405,681,51090,8245,110096,73166,29378,17903,76547,36528,57436,101830,,,,,33399,59813,82351,77792,104984,15017,99400,38759,72805,27608,95064,110249,87649,50811,8054,65405,43246,457,21574,,1
/training-b/b0231.wav/1,51062,28795,82067,96498,90496,35758,8908,62425,102008,14969,18962,75541,105770,68215,41729,56182,109726,1419,,,42867,66676,84615,93054,36984,97580,28176,20871,71006,5500,57733,50410,13882,104591,,,,,,,1
/training-b/b0234.wav/1,19506,26321,77818,69953,835,46825,82549,51962,36629,57001,98514,92973,6392,65979,32432,108938,61866,10214,,,103887,39136,66401,0,90863,94330,74954,5930,71069,46325,53864,81726,29715,107987,23124,86769,33633,17451,,,1
/training-b/b0236.wav/1,23717,66275,53187,96879,18332,76796,36690,43489,105589,650,91446,4252,86890,109935,60172,,,,,,5209,92624,63198,41685,52628,30546,312,57309,78721,106702,82707,16690,10669,71969,26117,87826,45096,102196,,,1
/training-b/b0237.wav/1,37454,20619,105189,3152,54380,83301,69859,61424,86768,44284,66079,27335,12586,79278,92240,31761,,,,,98849,64889,60537,30115,10387,88547,44939,78298,82811,37227,71904,54004,104715,20958,2639,,,,,,1
